Species,Date,LDHAssay_PlateNumber,Coordinate,Line,Assay,Location,Strain,Temp,Well_Endpoint,Collection_Time,Replicate,Value,CFUmatched,Reject,bacteria_label
Spn,08_30_2022,1,E12,HNO918,CFU,Baso,KPL1906,37,24,0,3,0.093,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,F12,HNO204,CFU,Baso,KPL1906,37,24,24,3,0.16,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,C12,HNO919,CFU,Baso,KPL1906,34,48,0,3,0.11,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,A12,HNO204,CFU,Baso,KPL1906,34,24,0,3,0.116,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,H10,HNO204,CFU,Baso,KPL1906,37,48,48,1,0.121,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,D12,HNO204,CFU,Baso,KPL1906,34,48,48,3,0.143,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F1,HNO918,CFU,Baso,KPL1906,34,24,0,1,0.114,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,F10,HNO919,CFU,Baso,KPL1906,37,24,24,1,0.101,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E1,HNO204,CFU,Baso,KPL1906,34,24,0,1,0.071599998,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,F12,HNO919,CFU,Baso,KPL1906,37,24,24,3,0.095,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,E5,HNO919,CFU,Baso,KPL1906,34,24,24,2,0.148,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,E6,HNO919,CFU,Baso,KPL1906,34,24,24,3,0.147,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,C10,HNO204,CFU,Baso,KPL1906,34,48,0,1,0.078,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,C11,HNO204,CFU,Baso,KPL1906,34,48,0,2,0.089,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E8,HNO204,CFU,Baso,KPL1906,37,24,0,2,0.111199997,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,C11,HNO204,CFU,Baso,KPL1906,34,48,0,2,0.084,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,H11,HNO918,CFU,Baso,KPL1906,37,48,48,2,0.193,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,D11,HNO204,CFU,Baso,KPL1906,34,48,48,2,0.148,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,E12,HNO204,CFU,Baso,KPL1906,34,24,24,3,0.116,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,G9,HNO204,CFU,Baso,KPL1906,34,48,48,3,0.152,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,H11,HNO919,CFU,Baso,KPL1906,37,48,48,2,0.139,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,B12,HNO919,CFU,Baso,KPL1906,34,24,24,3,0.074,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,E9,HNO204,CFU,Baso,KPL1906,34,24,24,3,0.129,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,E8,HNO204,CFU,Baso,KPL1906,34,24,24,2,0.154,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,F10,HNO204,CFU,Baso,KPL1906,37,24,24,1,0.117,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,G3,HNO204,CFU,Baso,KPL1906,37,48,0,1,0.096699998,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G7,HNO918,CFU,Baso,KPL1906,37,48,0,1,0.113,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,G4,HNO204,CFU,Baso,KPL1906,37,48,0,2,0.1197,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,G4,HNO918,CFU,Baso,KPL1906,37,48,0,2,0.126499996,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,E10,HNO204,CFU,Baso,KPL1906,37,24,0,1,0.09,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,H12,HNO918,CFU,Baso,KPL1906,37,48,48,3,0.192,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,F9,HNO204,CFU,Baso,KPL1906,34,48,0,3,0.136,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_17_2023,1,B3,HNO204,CFU,Baso,KPL1906,34,24,0,3,0.134,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,B12,HNO919,CFU,Baso,KPL1906,34,24,24,3,0.09,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_17_2023,1,B4,HNO204,CFU,Baso,KPL1906,34,24,24,1,0.163,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,B12,HNO204,CFU,Baso,KPL1906,34,24,24,3,0.103,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,G12,HNO919,CFU,Baso,KPL1906,34,48,48,3,0.071,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,B10,HNO204,CFU,Baso,KPL1906,34,24,24,1,0.118,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_17_2023,1,B6,HNO204,CFU,Baso,KPL1906,34,24,24,3,0.132,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,G4,HNO204,CFU,Baso,KPL1906,37,48,0,2,1.014700055,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,G3,HNO204,CFU,Baso,KPL1906,37,48,0,1,0.741699994,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,C10,HNO919,CFU,Baso,KPL1906,34,48,0,1,0.11,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E9,HNO204,CFU,Baso,KPL1906,37,24,24,1,0.171800002,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,D10,HNO919,CFU,Baso,KPL1906,34,48,48,1,0.125,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,G8,HNO204,CFU,Baso,KPL1906,34,48,48,2,0.159,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F12,HNO918,CFU,Baso,KPL1906,34,48,48,3,0.109,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E12,HNO204,CFU,Baso,KPL1906,37,48,48,2,0.179299995,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,A10,HNO919,CFU,Baso,KPL1906,34,24,0,1,0.077,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,A11,HNO919,CFU,Baso,KPL1906,34,24,0,2,0.075,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,D7,HNO204,CFU,Baso,KPL1906,34,24,0,1,0.145,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,D11,HNO919,CFU,Baso,KPL1906,34,48,48,2,0.13,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,D9,HNO204,CFU,Baso,KPL1906,34,24,0,3,0.159,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,H10,HNO204,CFU,Baso,KPL1906,37,48,48,1,0.172,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,G10,HNO204,CFU,Baso,KPL1906,34,48,48,1,0.142,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E5,HNO204,CFU,Baso,KPL1906,34,48,48,1,0.124799997,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,G11,HNO919,CFU,Baso,KPL1906,37,48,0,2,0.1,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,E10,HNO919,CFU,Baso,KPL1906,34,24,24,1,0.076,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,D12,HNO918,CFU,Baso,KPL1906,34,48,48,3,0.205,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,B10,HNO919,CFU,Baso,KPL1906,34,24,24,1,0.087,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,H10,HNO919,CFU,Baso,KPL1906,37,48,48,1,0.146,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,E12,HNO204,CFU,Baso,KPL1906,37,24,0,3,0.12,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,E12,HNO918,CFU,Baso,KPL1906,37,48,48,2,0.158099994,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,A11,HNO919,CFU,Baso,KPL1906,34,24,0,2,0.103,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,A12,HNO919,CFU,Baso,KPL1906,34,24,0,3,0.105,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,A10,HNO204,CFU,Baso,KPL1906,34,24,0,1,0.086,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,F4,HNO919,CFU,Baso,KPL1906,34,48,0,1,0.146,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,G10,HNO919,CFU,Baso,KPL1906,37,48,0,1,0.099,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,G2,HNO918,CFU,Baso,KPL1906,34,48,0,2,0.073200002,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,A10,HNO204,CFU,Baso,KPL1906,34,24,0,1,0.122,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,E11,HNO918,CFU,Baso,KPL1906,37,24,0,2,0.091,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,F10,HNO204,CFU,Baso,KPL1906,34,48,0,1,0.126,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,G11,HNO919,CFU,Baso,KPL1906,37,48,0,2,0.085,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,G12,HNO204,CFU,Baso,KPL1906,37,48,0,3,0.11,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,F8,HNO204,CFU,Baso,KPL1906,34,48,0,2,0.146,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,F7,HNO204,CFU,Baso,KPL1906,34,48,0,1,0.156,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,B10,HNO919,CFU,Baso,KPL1906,34,24,24,1,0.09,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,G11,HNO919,CFU,Baso,KPL1906,34,48,48,2,0.077,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E1,HNO204,CFU,Baso,KPL1906,34,24,0,1,0.111900002,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,F4,HNO918,CFU,Baso,KPL1906,34,24,24,1,0.097,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,C10,HNO919,CFU,Baso,KPL1906,34,48,0,1,0.088,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,H11,HNO204,CFU,Baso,KPL1906,37,48,48,2,0.171,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,H12,HNO204,CFU,Baso,KPL1906,37,48,48,3,0.18,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,G11,HNO204,CFU,Baso,KPL1906,34,48,48,2,0.142,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,G10,HNO204,CFU,Baso,KPL1906,37,48,0,1,0.122,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,C11,HNO204,CFU,Baso,KPL1906,34,48,0,2,0.121,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E11,HNO204,CFU,Baso,KPL1906,37,48,48,1,0.199499995,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_17_2022,1,E12,HNO918,CFU,Baso,KPL1906,37,48,48,2,0.132499993,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G1,HNO918,CFU,Baso,KPL1906,37,24,0,1,0.104,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,D11,HNO919,CFU,Baso,KPL1906,34,24,0,2,0.087,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,E10,HNO919,CFU,Baso,KPL1906,37,24,0,1,0.097,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,E11,HNO919,CFU,Baso,KPL1906,37,24,0,2,0.083,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,E12,HNO919,CFU,Baso,KPL1906,37,24,0,3,0.08,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,H10,HNO919,CFU,Baso,KPL1906,37,48,48,1,0.108,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,C10,HNO204,CFU,Baso,KPL1906,34,48,0,1,0.081,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,E4,HNO918,CFU,Baso,KPL1906,34,24,24,2,0.101999998,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,D10,HNO918,CFU,Baso,KPL1906,34,48,48,1,0.202,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,E11,HNO204,CFU,Baso,KPL1906,37,24,0,2,0.091,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,E8,HNO918,CFU,Baso,KPL1906,37,24,0,2,0.135000005,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G12,HNO918,CFU,Baso,KPL1906,37,48,48,3,0.135,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,B11,HNO919,CFU,Baso,KPL1906,34,24,24,2,0.078,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,E11,HNO918,CFU,Baso,KPL1906,37,48,48,1,0.173099995,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E12,HNO204,CFU,Baso,KPL1906,37,48,48,2,0.258399993,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,D11,HNO204,CFU,Baso,KPL1906,34,48,48,2,0.115,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,D12,HNO204,CFU,Baso,KPL1906,34,48,48,3,0.109,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,F11,HNO919,CFU,Baso,KPL1906,37,24,24,2,0.092,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,E3,HNO918,CFU,Baso,KPL1906,34,24,24,1,0.098899998,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,A12,HNO204,CFU,Baso,KPL1906,34,24,0,3,0.086,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,G2,HNO204,CFU,Baso,KPL1906,34,48,0,2,0.088200003,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,F11,HNO204,CFU,Baso,KPL1906,37,24,24,2,0.117,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,G3,HNO918,CFU,Baso,KPL1906,37,48,0,1,0.105099998,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_09_2022,1,G1,HNO918,CFU,Baso,KPL1906,34,48,0,1,0.069600001,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,E11,HNO204,CFU,Baso,KPL1906,37,24,0,2,0.089,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_17_2023,1,B2,HNO204,CFU,Baso,KPL1906,34,24,0,2,0.15,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,B11,HNO919,CFU,Baso,KPL1906,34,24,24,2,0.09,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_17_2023,1,B1,HNO204,CFU,Baso,KPL1906,34,24,0,1,0.158,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,D12,HNO919,CFU,Baso,KPL1906,34,48,48,3,0.109,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,G10,HNO919,CFU,Baso,KPL1906,34,48,48,1,0.075,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,B11,HNO204,CFU,Baso,KPL1906,34,24,24,2,0.103,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,F10,HNO204,CFU,Baso,KPL1906,37,24,24,1,0.115,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,B10,HNO918,CFU,Baso,KPL1906,34,24,24,1,0.121,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,H11,HNO919,CFU,Baso,KPL1906,37,48,48,2,0.103,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,H12,HNO919,CFU,Baso,KPL1906,37,48,48,3,0.108,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E7,HNO204,CFU,Baso,KPL1906,37,24,0,1,0.155100003,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_17_2022,1,E8,HNO918,CFU,Baso,KPL1906,37,24,0,2,0.096699998,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E10,HNO204,CFU,Baso,KPL1906,37,24,24,2,0.151800007,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,C12,HNO204,CFU,Baso,KPL1906,34,48,0,3,0.13,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,D10,HNO204,CFU,Baso,KPL1906,34,48,48,1,0.134,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,D4,HNO919,CFU,Baso,KPL1906,34,24,0,1,0.148,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,D12,HNO204,CFU,Baso,KPL1906,34,24,0,3,0.132,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,F11,HNO919,CFU,Baso,KPL1906,37,24,24,2,0.103,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,H10,HNO204,CFU,Baso,KPL1906,37,48,48,1,0.194,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E2,HNO204,CFU,Baso,KPL1906,34,24,0,2,0.076099999,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E3,HNO204,CFU,Baso,KPL1906,34,24,24,1,0.091799997,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E4,HNO204,CFU,Baso,KPL1906,34,24,24,2,0.090499997,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,G1,HNO204,CFU,Baso,KPL1906,34,48,0,1,0.085600004,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,G2,HNO204,CFU,Baso,KPL1906,34,48,0,2,0.303000003,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G8,HNO918,CFU,Baso,KPL1906,37,48,0,2,0.111,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,E12,HNO204,CFU,Baso,KPL1906,37,24,0,3,0.093,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_07_2023,3,E11,HNO204,CFU,Baso,KPL1906,34,24,24,2,0.144,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,G4,HNO919,CFU,Baso,KPL1906,34,48,48,1,0.165,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E11,HNO204,CFU,Baso,KPL1906,37,48,48,1,0.245299995,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,D10,HNO204,CFU,Baso,KPL1906,34,48,48,1,0.112,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,G5,HNO919,CFU,Baso,KPL1906,34,48,48,2,0.165,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,A10,HNO919,CFU,Baso,KPL1906,34,24,0,1,0.106,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,H12,HNO919,CFU,Baso,KPL1906,37,48,48,3,0.117,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,E10,HNO918,CFU,Baso,KPL1906,37,24,0,1,0.091,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,A12,HNO918,CFU,Baso,KPL1906,34,24,0,3,0.086,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,A11,HNO204,CFU,Baso,KPL1906,34,24,0,2,0.079,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,F12,HNO919,CFU,Baso,KPL1906,34,48,0,3,0.07,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,C12,HNO919,CFU,Baso,KPL1906,34,48,0,3,0.079,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_23_2022,1,E6,HNO204,CFU,Baso,KPL1906,34,48,48,2,0.1884,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_17_2022,1,E9,HNO918,CFU,Baso,KPL1906,37,24,24,1,0.123400003,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,G12,HNO204,CFU,Baso,KPL1906,37,48,0,3,0.099,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,G11,HNO204,CFU,Baso,KPL1906,37,48,0,2,0.107,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,G10,HNO204,CFU,Baso,KPL1906,37,48,0,1,0.107,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,C11,HNO918,CFU,Baso,KPL1906,34,48,0,2,0.09,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,B11,HNO919,CFU,Baso,KPL1906,34,24,24,2,0.085,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_31_2022,1,B10,HNO204,CFU,Baso,KPL1906,34,24,24,1,0.101,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_17_2023,1,B5,HNO204,CFU,Baso,KPL1906,34,24,24,2,0.132,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,D12,HNO204,CFU,Baso,KPL1906,34,48,48,3,0.157,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,F11,HNO204,CFU,Baso,KPL1906,37,24,24,2,0.117,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_11_2022,1,B12,HNO204,CFU,Baso,KPL1906,34,24,24,3,0.122,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_13_2022,1,A12,HNO204,CFU,Baso,KPL1906,34,24,0,3,0.084,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_14_2023,1,F5,HNO919,CFU,Baso,KPL1906,34,48,0,2,0.149,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,10_04_2022,1,G9,HNO918,CFU,Baso,KPL1906,37,48,0,3,0.111,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,02_28_2023,1,G7,HNO204,CFU,Baso,KPL1906,34,48,48,1,0.159,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_17_2022,1,E11,HNO918,CFU,Baso,KPL1906,37,48,48,1,0.134800002,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_30_2022,1,C10,HNO918,CFU,Baso,KPL1906,34,48,0,1,0.092,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,08_10_2022,1,E10,HNO204,CFU,Baso,KPL1906,37,24,24,2,0.125599995,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,01_24_2023,4,D10,HNO919,CFU,Baso,KPL1906,34,24,0,1,0.1,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_06_2022,1,A12,HNO919,CFU,Baso,KPL1906,34,24,0,3,0.073,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_14_2022,1,D10,HNO919,CFU,Baso,KPL1906,34,48,48,1,0.128,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
Spn,09_27_2023,1,C10,HNO919,CFU,Baso,KPL1906,34,48,0,1,0.088,T,F,<i><b><span style='color:#927ED1;'>Spn</span></i></b>
